version,uploadedAt,filename,archiveSize,sizeDelta,mapSize,variants,attributes,extraDependencies,stringTable,screenshots,howToPlay
0.1,2014-08-11T12:45:04.000Z,Project_Bang_01.SC2Map,11104338,0,32x32,2,0,Swarm(Camp)|9,f515d8225509fc7073f742640eda92ecf92616155b59bf6a4e760faec38165b0,0,1
0.2,2014-08-11T12:45:54.000Z,Project_Bang_01.SC2Map,8183966,-2920372,32x32,2,0,Swarm(Camp)|9,f515d8225509fc7073f742640eda92ecf92616155b59bf6a4e760faec38165b0,0,1
0.3,2014-08-11T14:20:33.000Z,Project_Bang_01.SC2Map,8183989,23,32x32,2,0,Swarm(Camp)|9,f515d8225509fc7073f742640eda92ecf92616155b59bf6a4e760faec38165b0,0,1
0.4,2014-08-12T06:27:05.000Z,Project_Bang_01.SC2Map,8641676,457687,32x32,2,0,Swarm(Camp)|9,6eb3e7ef0bec26b8b917787adccd722e996118d39293c9ae48cacba868ba4d5b,0,1
0.5,2014-08-12T08:16:34.000Z,Project_Bang_01.SC2Map,8641740,64,32x32,2,0,Swarm(Camp)|9,d546ae6754d5dfd2da24af3912a5da528d77ec8ed5e2d04a88f4bdbaa7c3fd89,0,1
0.6,2014-08-12T17:46:33.000Z,Project_Bang_01.SC2Map,8641915,175,32x32,2,0,Swarm(Camp)|9,cc3f0ceb448847cd9e9354e22bc290b588f41ce5c99b523ceebb0aa526c3015f,0,1
0.7,2014-08-12T19:03:22.000Z,Project_Bang_01.SC2Map,8642022,107,32x32,2,0,Swarm(Camp)|9,cc3f0ceb448847cd9e9354e22bc290b588f41ce5c99b523ceebb0aa526c3015f,0,1
0.8,2014-08-13T06:49:52.000Z,Project_Bang_02.SC2Map,8671519,29497,32x32,2,0,Swarm(Camp)|9,1d063ce179c864ca73113a6a4f8397a4fd57ee996ce69f44354a27f2a62eb0d6,0,1
0.9,2014-08-13T07:24:00.000Z,Project_Bang_02.SC2Map,8671295,-224,32x32,2,0,Swarm(Camp)|9,1d063ce179c864ca73113a6a4f8397a4fd57ee996ce69f44354a27f2a62eb0d6,0,1
0.10,2014-08-13T07:50:06.000Z,Project_Bang_02.SC2Map,8671501,206,32x32,2,0,Swarm(Camp)|9,1d063ce179c864ca73113a6a4f8397a4fd57ee996ce69f44354a27f2a62eb0d6,0,1
0.11,2014-08-13T13:59:54.000Z,Project_Bang_02.SC2Map,8671498,-3,32x32,2,0,Swarm(Camp)|9,1d063ce179c864ca73113a6a4f8397a4fd57ee996ce69f44354a27f2a62eb0d6,0,1
0.12,2014-08-14T13:53:14.000Z,Project_Bang_02.SC2Map,16222893,7551395,32x32,2,0,Swarm(Camp)|9,d5d88a5272c5c43ce1ed1fe613fceaf240f5d03d74f52ea8499ffd0cdfa061c0,0,1
0.13,2014-08-14T13:58:08.000Z,Project_Bang_02.SC2Map,16223334,441,32x32,2,0,Swarm(Camp)|9,82fc4633447f0c3c1f64edc4337899be0d39c70fc450eeba8bbb384d8e2abd4d,0,1
0.14,2014-08-14T14:56:45.000Z,Project_Bang_02.SC2Map,16223004,-330,32x32,2,0,Swarm(Camp)|9,82fc4633447f0c3c1f64edc4337899be0d39c70fc450eeba8bbb384d8e2abd4d,0,1
0.15,2014-08-14T15:23:50.000Z,Project_Bang_02.SC2Map,16223268,264,32x32,2,0,Swarm(Camp)|9,82fc4633447f0c3c1f64edc4337899be0d39c70fc450eeba8bbb384d8e2abd4d,0,1
0.16,2014-08-14T15:42:59.000Z,Project_Bang_02.SC2Map,16223210,-58,32x32,2,0,Swarm(Camp)|9,82fc4633447f0c3c1f64edc4337899be0d39c70fc450eeba8bbb384d8e2abd4d,0,1
0.17,2014-08-16T08:45:46.000Z,Project_Bang_02.SC2Map,16230580,7370,32x32,2,0,Swarm(Camp)|9,5cd32a53456ce6bb4217c1795dd05f1e67c2d8ad18155674ca274b3acc69c7ee,0,1
0.18,2014-08-16T08:50:35.000Z,Project_Bang_02.SC2Map,16230589,9,32x32,2,0,Swarm(Camp)|9,9a9b507592b0d0c0f19b26103a639604ac4cb979c8afb11adf6b48a6134802ac,0,1
0.19,2014-08-16T13:23:14.000Z,Project_Bang_02.SC2Map,16230596,7,32x32,2,0,Swarm(Camp)|9,85159f7a80ea4feeeea3d85384684f2edc2b3d978dc756f3c472d7c140f8e320,0,1
0.20,2014-08-17T06:13:16.000Z,Project_Bang_02.SC2Map,20188365,3957769,32x32,2,0,Swarm(Camp)|9,99278ea15d7f641e2f34bcbca706fd6092fa8c547ff19f80fff90499321c647f,1,1
0.21,2014-08-17T06:41:52.000Z,Project_Bang_02.SC2Map,20188417,52,32x32,2,0,Swarm(Camp)|9,99278ea15d7f641e2f34bcbca706fd6092fa8c547ff19f80fff90499321c647f,1,1
0.22,2014-08-17T07:10:25.000Z,Project_Bang_02.SC2Map,20188433,16,32x32,2,0,Swarm(Camp)|9,99278ea15d7f641e2f34bcbca706fd6092fa8c547ff19f80fff90499321c647f,1,1
0.23,2014-08-17T10:21:46.000Z,Project_Bang_02.SC2Map,20188384,-49,32x32,2,0,Swarm(Camp)|9,99278ea15d7f641e2f34bcbca706fd6092fa8c547ff19f80fff90499321c647f,1,1
0.24,2014-08-18T06:01:58.000Z,Project_Bang_02.SC2Map,20188505,121,32x32,2,0,Swarm(Camp)|9,2b3fb31a0a7393c87bf7c199d98d0b5c1117c8df3b5c3e9aabfe3e906bb1ad5a,1,1
0.25,2014-08-19T05:03:00.000Z,Project_Bang_03.SC2Map,20191688,3183,32x32,2,0,Swarm(Camp)|9,a52f783073d94cd1974952e1300681434c2966a202602e69cbb21ca7a5a99d71,1,1
0.26,2014-08-19T05:06:39.000Z,Project_Bang_03.SC2Map,20191402,-286,32x32,2,0,Swarm(Camp)|9,a52f783073d94cd1974952e1300681434c2966a202602e69cbb21ca7a5a99d71,1,1
0.27,2014-08-19T08:26:03.000Z,Project_Bang_03.SC2Map,20191696,294,32x32,2,0,Swarm(Camp)|9,c84be79c00127e23b8d1716f586fc598529c0b539a8ddbb94fdbed3b2947ab54,1,1
0.28,2014-08-20T08:34:58.000Z,Project_Bang_03.SC2Map,20170643,-21053,32x32,2,0,Swarm(Camp)|9,dec05adb1c2467ea125016c7469204514522b9b69bdc19643d958431e5a25854,1,1
0.29,2014-08-20T09:27:30.000Z,Project_Bang_03.SC2Map,20170897,254,32x32,2,0,Swarm(Camp)|9,3faa82fa2cd56a7563dfe2b21a97c4cb444c46cb22c8d4bc4c4e77328cb25f60,1,1
0.30,2014-08-20T10:17:54.000Z,Project_Bang_03.SC2Map,20171144,247,32x32,2,0,Swarm(Camp)|9,aa91dd086f30411a362c45b13a31bf31b8be78a5ca689310e02f140608b66155,1,1
0.31,2014-08-20T11:47:39.000Z,Project_Bang_03.SC2Map,20171291,147,32x32,2,0,Swarm(Camp)|9,9f1ff5c8d777f485e1d42c145ac6d56af156cc28552699524d59511d9b5bedb0,1,1
0.32,2014-08-20T12:50:20.000Z,Project_Bang_03.SC2Map,20171235,-56,32x32,2,0,Swarm(Camp)|9,b4140c6e272228d6d8ae179ebb3bf7ec06249683146691661ccde284a23dca8a,1,1
0.33,2014-08-21T23:00:49.000Z,Project_Bang_03.SC2Map,20171561,326,32x32,2,0,Swarm(Camp)|9,b4140c6e272228d6d8ae179ebb3bf7ec06249683146691661ccde284a23dca8a,1,1
0.34,2014-08-21T23:04:17.000Z,Project_Bang_03.SC2Map,20171528,-33,32x32,2,0,Swarm(Camp)|9,b4140c6e272228d6d8ae179ebb3bf7ec06249683146691661ccde284a23dca8a,1,1
0.35,2014-08-22T03:03:45.000Z,Project_Bang_03.SC2Map,20171526,-2,32x32,2,0,Swarm(Camp)|9,b4140c6e272228d6d8ae179ebb3bf7ec06249683146691661ccde284a23dca8a,1,1
0.36,2014-08-22T07:39:28.000Z,Project_Bang_04.SC2Map,20173321,1795,32x32,2,0,Swarm(Camp)|9,5e66bfaddda1a12832200626319f11032bdf962d5f396ca9123b019d9e43933f,1,1
0.37,2014-08-22T07:44:58.000Z,Project_Bang_04.SC2Map,20173412,91,32x32,2,0,Swarm(Camp)|9,6e66041a5fe664f44a05fdddc7ad98efa1dd222d4bdf32fb4ab70032c5ccbf04,1,1
0.38,2014-08-22T08:11:07.000Z,Project_Bang_04.SC2Map,20173461,49,32x32,2,0,Swarm(Camp)|9,0b7dc080b920fbe157e45aaaae608cd7f8c7ee2f91fed440ebe547b88e7ab547,1,1
0.39,2014-08-22T08:52:50.000Z,Project_Bang_04.SC2Map,20173456,-5,32x32,2,0,Swarm(Camp)|9,d8f9b40a66643942257cea376c83a2db4b4a0994f31e38d87b5448510b35db48,1,1
0.40,2014-08-25T11:55:52.000Z,Project_Bang_04.SC2Map,21502930,1329474,32x32,2,0,Swarm(Camp)|9,c77aaf60eca66a19f7877345ec7d8250657aea5c7b0245fa0691be45763b0e55,1,1
0.41,2014-08-25T12:17:48.000Z,Project_Bang_04.SC2Map,21502937,7,32x32,2,0,Swarm(Camp)|9,c12724954c50def0993ff4674d6437be7d8ba2d0a1c12dd3646f1baa09ecea7e,1,1
0.42,2014-08-27T12:05:34.000Z,Project_Bang_05.SC2Map,21548221,45284,32x32,2,0,Swarm(Camp)|9,db1f19f6ce24cae6db5b4b67222555c87a84c5391782317b284ee3c69d3c0910,1,1
0.43,2014-08-28T09:45:41.000Z,Project_Bang_05.SC2Map,23438601,1890380,32x32,2,0,Swarm(Camp)|9,2d8e0a7fab49af2312199cf669dffd7287062a2a5317fed3ba7865090c2e16a0,1,1
0.44,2014-08-28T14:54:57.000Z,Project_Bang_05.SC2Map,23438600,-1,32x32,2,0,Swarm(Camp)|9,2d8e0a7fab49af2312199cf669dffd7287062a2a5317fed3ba7865090c2e16a0,1,1
0.45,2014-08-28T18:33:03.000Z,Project_Bang_05.SC2Map,23438971,371,32x32,2,0,Swarm(Camp)|9,5e3416ee9e010bde87200f7ec7847fe22c78b9fbd79cda443c154cccfe7f53a9,1,1
0.46,2014-08-31T13:55:11.000Z,Project_Bang_08.SC2Map,23525953,86982,32x32,2,0,Swarm(Camp)|9,e583f5398c695756f398a1484fa8d8c4f620a022832989e8b0953d1ea086e879,1,1
0.47,2014-08-31T14:31:14.000Z,Project_Bang_08.SC2Map,23525951,-2,32x32,2,0,Swarm(Camp)|9,72f680174472758aeb2f3d730be295a70a25dfcf03f6aedaf723ef2604b5f7ad,1,1
0.48,2014-08-31T14:32:35.000Z,Project_Bang_08.SC2Map,23560124,34173,32x32,2,0,Swarm(Camp)|9,5d805407df5edb2460a5b72daa5ebd07e811468f594d2d0aadc532b54294c02a,1,1
0.49,2014-08-31T15:29:05.000Z,Project_Bang_08.SC2Map,23560355,231,32x32,2,0,Swarm(Camp)|9,5d805407df5edb2460a5b72daa5ebd07e811468f594d2d0aadc532b54294c02a,1,1
0.50,2014-08-31T17:10:44.000Z,Project_Bang_08.SC2Map,23560237,-118,32x32,2,0,Swarm(Camp)|9,5d805407df5edb2460a5b72daa5ebd07e811468f594d2d0aadc532b54294c02a,1,1
0.51,2014-08-31T18:21:11.000Z,Project_Bang_08.SC2Map,23560416,179,32x32,2,0,Swarm(Camp)|9,0539093eada9128a1d3d5ba2442f47d702236c42a4c90fe93cd3c8edd42755b2,1,1
0.52,2014-09-01T09:50:46.000Z,Project_Bang_08.SC2Map,23560516,100,32x32,2,0,Swarm(Camp)|9,1885054d8c708b1e3590c2fb6effc4c0d761dd8034cc1294a35f1d143a500c22,1,1
0.53,2014-09-01T11:20:34.000Z,Project_Bang_09.SC2Map,24507425,946909,32x32,2,0,Swarm(Camp)|9,29713cd60b352ba1b98400e7b208de560a19621f36d4b439328a73bd45c89cd1,1,1
0.54,2014-09-01T11:27:41.000Z,Project_Bang_09.SC2Map,24508112,687,32x32,2,0,Swarm(Camp)|9,8be8734cfb5c3dfcc75fb3f9a31a0fda1a1c7fa0a8941289a58f34b3640ce50b,1,1
0.55,2014-09-02T13:20:57.000Z,Project_Bang_11.SC2Map,26136841,1628729,32x32,2,0,Swarm(Camp)|9,6af8ee0fdb3ca60c84c3f5044f04416cc2d240e872a3194fcf91d27ffe056724,1,1
0.56,2014-09-02T13:24:13.000Z,Project_Bang_11.SC2Map,26136788,-53,32x32,2,0,Swarm(Camp)|9,6af8ee0fdb3ca60c84c3f5044f04416cc2d240e872a3194fcf91d27ffe056724,1,1
0.57,2014-09-02T13:45:21.000Z,Project_Bang_11.SC2Map,26136912,124,32x32,2,0,Swarm(Camp)|9,53f480f73a845f590f0692045a78281b8bd2e82ec0f309b26b3ace7402e89237,1,1
0.58,2014-09-02T14:18:17.000Z,Project_Bang_11.SC2Map,26136568,-344,32x32,2,0,Swarm(Camp)|9,f4bbd541181e1b6173d4930fb8e17889b92e25e1fed0e4f074d9c4a63aaf5707,1,1
0.59,2014-09-03T09:06:18.000Z,Project_Bang_11.SC2Map,26136901,333,32x32,2,0,Swarm(Camp)|9,f4bbd541181e1b6173d4930fb8e17889b92e25e1fed0e4f074d9c4a63aaf5707,1,1
0.60,2014-09-05T14:00:46.000Z,Project_Bang_11.SC2Map,26143886,6985,32x32,2,0,Swarm(Camp)|9,2f8a91f0dcbd18ebefe558325523605712d092d06c3ce036392e029f0408392d,1,1
0.61,2014-09-07T04:57:58.000Z,Project_Bang_11.SC2Map,26145422,1536,32x32,2,0,Swarm(Camp)|9,9c3437f0fd789e01b56ad9f765fb9108ce729a44167af5fa471c00deeb3b89f0,1,1
0.62,2014-09-07T05:17:40.000Z,Project_Bang_11.SC2Map,26147709,2287,32x32,2,0,Swarm(Camp)|9,b3fbcb244e5de9d78766f833966f03586f59651901af1eb4a45f78fab61587af,1,1
0.63,2014-09-22T11:42:21.000Z,Project_Bang_13.SC2Map,28502656,2354947,32x32,2,0,Swarm(Camp)|9,1b3230211110caf13dd4153830093b3b55a84d5912967a0fd59f1f122d73392f,1,1
0.64,2014-09-22T13:14:18.000Z,Project_Bang_13.SC2Map,28502928,272,32x32,2,0,Swarm(Camp)|9,1a106064c6da950ad4206dbf0228e3ee7a0679723ec01bd96e9e4e523b6ff114,1,1
0.65,2014-09-23T10:53:33.000Z,Project_Bang_13.SC2Map,28503008,80,32x32,2,0,Swarm(Camp)|9,d545dc12ce8c605b885748642509d85aba0ad8d9cbc840736bc8a4b303aeb6d4,1,1
0.66,2014-09-25T11:04:39.000Z,Project_Bang_15.SC2Map,28506899,3891,32x32,2,0,Swarm(Camp)|9,b9eb0a041010f91991462080fd35770d4dd525eee9cd435d6152f144603be126,1,1
0.67,2014-09-25T11:23:23.000Z,Project_Bang_13.SC2Map,28502988,-3911,32x32,2,0,Swarm(Camp)|9,d545dc12ce8c605b885748642509d85aba0ad8d9cbc840736bc8a4b303aeb6d4,1,1
0.68,2014-09-26T09:14:43.000Z,Project_Bang_15.SC2Map,28506966,3978,32x32,2,0,Swarm(Camp)|9,b9eb0a041010f91991462080fd35770d4dd525eee9cd435d6152f144603be126,1,1
0.69,2014-09-26T09:55:41.000Z,Project_Bang_15.SC2Map,28506826,-140,32x32,2,0,Swarm(Camp)|9,b9eb0a041010f91991462080fd35770d4dd525eee9cd435d6152f144603be126,1,1
0.70,2014-09-26T10:35:31.000Z,Project_Bang_15.SC2Map,28507048,222,32x32,2,0,Swarm(Camp)|9,bea5b01b7fd34017f806bd4d7db1d3a0c4d36e88f56d954d1dcbd842e020e16d,1,1
0.71,2014-09-26T11:16:48.000Z,Project_Bang_15.SC2Map,28507234,186,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.72,2014-09-26T11:22:13.000Z,Project_Bang_15.SC2Map,28507176,-58,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.73,2014-09-26T12:05:11.000Z,Project_Bang_15.SC2Map,28507591,415,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.74,2014-09-26T12:24:47.000Z,Project_Bang_15.SC2Map,28507670,79,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.75,2014-09-26T12:41:03.000Z,Project_Bang_15.SC2Map,28507349,-321,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.76,2014-09-26T13:10:40.000Z,Project_Bang_15.SC2Map,28507548,199,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.77,2014-09-26T13:19:27.000Z,Project_Bang_15.SC2Map,28507617,69,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.78,2014-09-26T13:34:44.000Z,Project_Bang_13.SC2Map,28503016,-4601,32x32,2,0,Swarm(Camp)|9,d545dc12ce8c605b885748642509d85aba0ad8d9cbc840736bc8a4b303aeb6d4,1,1
0.79,2014-09-27T07:38:38.000Z,Project_Bang_15.SC2Map,28507937,4921,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.80,2014-09-27T08:38:39.000Z,Project_Bang_15.SC2Map,28507405,-532,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.81,2014-09-27T09:17:16.000Z,Project_Bang_15.SC2Map,28508362,957,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.82,2014-09-27T10:07:04.000Z,Project_Bang_15.SC2Map,28508380,18,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.83,2014-09-27T10:08:49.000Z,Project_Bang_15.SC2Map,28507451,-929,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.84,2014-09-27T10:51:07.000Z,Project_Bang_15.SC2Map,28507339,-112,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.85,2014-09-27T11:51:39.000Z,Project_Bang_15.SC2Map,28507354,15,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.86,2014-09-27T12:29:43.000Z,Project_Bang_15.SC2Map,28507668,314,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.87,2014-09-27T13:12:08.000Z,Project_Bang_15.SC2Map,28508271,603,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.88,2014-09-27T13:36:35.000Z,Project_Bang_15.SC2Map,28508211,-60,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.89,2014-09-27T14:13:16.000Z,Project_Bang_15.SC2Map,28508343,132,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.90,2014-09-27T14:33:17.000Z,Project_Bang_15.SC2Map,28508597,254,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.91,2014-09-27T15:09:25.000Z,Project_Bang_15.SC2Map,28509141,544,32x32,2,0,Swarm(Camp)|9,39b45345200b55dfbe0d14ff6234e610c339c873805d043d028e791e0acbd544,1,1
0.92,2014-09-28T13:03:25.000Z,Project_Bang_15.SC2Map,28508406,-735,32x32,4,0,Swarm(Camp)|9,846c90677a3b45d6217447898ced10333cd9ac74f73c5556e5b23b3587805253,1,1
0.93,2014-09-28T13:09:44.000Z,Project_Bang_15.SC2Map,28508346,-60,32x32,4,0,Swarm(Camp)|9,846c90677a3b45d6217447898ced10333cd9ac74f73c5556e5b23b3587805253,1,1
0.94,2014-09-28T14:12:54.000Z,Project_Bang_15.SC2Map,28508347,1,32x32,4,0,Swarm(Camp)|9,846c90677a3b45d6217447898ced10333cd9ac74f73c5556e5b23b3587805253,1,1
0.95,2014-09-30T11:10:26.000Z,Project_Bang_15.SC2Map,28508803,456,32x32,2,0,Swarm(Camp)|9,4ed46ad820f4c9e322cfc91c82c749d0201368c53550b89472bc2ccbf1c5dca3,1,1
0.96,2014-09-30T15:50:34.000Z,Project_Bang_15.SC2Map,28509711,908,32x32,2,0,Swarm(Camp)|9,4ed46ad820f4c9e322cfc91c82c749d0201368c53550b89472bc2ccbf1c5dca3,1,1
0.97,2014-10-01T14:35:24.000Z,Project_Bang_15.SC2Map,28509476,-235,32x32,2,0,Swarm(Camp)|9,4ed46ad820f4c9e322cfc91c82c749d0201368c53550b89472bc2ccbf1c5dca3,1,1
0.98,2014-10-02T13:51:05.000Z,Project_Bang_15.SC2Map,28509153,-323,32x32,2,0,Swarm(Camp)|9,4ed46ad820f4c9e322cfc91c82c749d0201368c53550b89472bc2ccbf1c5dca3,1,1
0.99,2014-10-05T13:18:08.000Z,Project_Bang_16.SC2Map,31363645,2854492,32x32,2,0,Swarm(Camp)|9,c239e76577bbe74bd80c3fccb15cc7fc68510dbb053a58167495f4f4dad27c89,1,1
0.100,2014-10-05T14:13:51.000Z,Project_Bang_16.SC2Map,31364375,730,32x32,2,0,Swarm(Camp)|9,c239e76577bbe74bd80c3fccb15cc7fc68510dbb053a58167495f4f4dad27c89,1,1
0.101,2014-10-06T17:10:15.000Z,Project_Bang_18.SC2Map,37286839,5922464,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.102,2014-10-06T17:44:29.000Z,Project_Bang_18.SC2Map,37287921,1082,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.103,2014-10-06T18:29:27.000Z,Project_Bang_18.SC2Map,37288145,224,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.104,2014-10-06T18:56:56.000Z,Project_Bang_18.SC2Map,37287110,-1035,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.105,2014-10-07T11:18:04.000Z,Project_Bang_18.SC2Map,37288424,1314,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.106,2014-10-07T12:21:00.000Z,Project_Bang_18.SC2Map,37288528,104,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.107,2014-10-07T13:01:41.000Z,Project_Bang_18.SC2Map,37288706,178,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.108,2014-10-07T14:14:28.000Z,Project_Bang_18.SC2Map,37289562,856,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.109,2014-10-07T14:18:11.000Z,Project_Bang_18.SC2Map,37288518,-1044,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.110,2014-10-07T14:45:57.000Z,Project_Bang_18.SC2Map,37288500,-18,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.111,2014-10-07T16:46:19.000Z,Project_Bang_18.SC2Map,37288626,126,32x32,2,0,Swarm(Camp)|9,4b129e36018b79a5fd8242771569de034ea13582139a980c5a6e14cf2978828a,1,1
0.112,2014-10-08T10:25:44.000Z,Project_Bang_19.SC2Map,38417136,1128510,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.113,2014-10-08T10:55:51.000Z,Project_Bang_19.SC2Map,38417320,184,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.114,2014-10-08T12:16:21.000Z,Project_Bang_19.SC2Map,38418641,1321,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.115,2014-10-08T13:16:40.000Z,Project_Bang_19.SC2Map,38418799,158,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.116,2014-10-12T09:55:46.000Z,Project_Bang_19.SC2Map,38418792,-7,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.117,2014-10-12T10:45:19.000Z,Project_Bang_19.SC2Map,38418815,23,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.118,2014-10-14T13:42:34.000Z,Project_Bang_19.SC2Map,38418815,0,32x32,2,0,Swarm(Camp)|9,729271a3b14edfcb3282dfdb8399eb1a3015082c390472cd4332027e4d076f73,1,1
0.119,2014-12-09T10:20:06.000Z,Project_Bang_19.SC2Map,38419883,1068,32x32,2,0,Swarm(Camp)|9,6202a2799ef2cf07d0273172ce4948ebcab887711cf224b22e064c25f33d0d31,1,1
0.120,2014-12-09T13:55:58.000Z,Project_Bang_19.SC2Map,38419827,-56,32x32,2,0,Swarm(Camp)|9,6202a2799ef2cf07d0273172ce4948ebcab887711cf224b22e064c25f33d0d31,1,1
0.121,2015-03-09T13:32:32.000Z,Project_Bang_20.SC2Map,38436111,16284,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.122,2015-03-09T13:41:21.000Z,Project_Bang_20.SC2Map,38436189,78,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.123,2015-03-09T14:07:24.000Z,Project_Bang_20.SC2Map,38435993,-196,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.124,2015-03-09T14:39:14.000Z,Project_Bang_20.SC2Map,38436021,28,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.125,2015-03-10T16:23:49.000Z,Project_Bang_20.SC2Map,38388603,-47418,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.126,2015-03-10T16:25:07.000Z,Project_Bang_20.SC2Map,38388601,-2,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.127,2015-03-10T16:45:35.000Z,Project_Bang_20.SC2Map,38388585,-16,32x32,2,0,Swarm(Camp)|9,f604d990b1cbbb4505b572266c0de11871ea7fe027e8db41e962522cb7aa4778,1,1
0.128,2015-03-16T14:38:17.000Z,Project_Bang_20.SC2Map,38391499,2914,32x32,2,0,Swarm(Camp)|9,cfd46f2576694ba9547e61edf3fb5c761b66a504ead202f6340023f643e3c47f,1,1
0.129,2015-03-19T12:53:10.000Z,Project_Bang_22.SC2Map,38420008,28509,32x32,2,0,Swarm(Camp)|9,6b133ddea5f569ef4c97bfeb1374969e20f297ba1effa56397651b5f2e3e3695,1,1
